source,nickname,date,title,text,href
twitter,Imjaebabie,2022-11-29 15:39:27+00:00,,RT @jenoisgomaji: 이 시발 다시 보니깤ㅋㅋㅋㅋ민이 웃고잇네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ남편이 칼 들어도 웃는 남자가 상남자야 https://t.co/4umxcDIKC8,https://twitter.com/twitter/status/1597616234765643777
twitter,r1kijackson,2022-11-29 15:37:19+00:00,,이거 엠티가서 비밀연애하던 전여친이 다른남자랑 왕게임하다 벌칙걸려서 주변에선 다 웃는데 자기만 제대로 못웃는것같음..https://t.co/cLhiuMTVey,https://twitter.com/twitter/status/1597615697211056128
twitter,2w1d51,2022-11-29 15:36:28+00:00,,RT @jenoisgomaji: 이 시발 다시 보니깤ㅋㅋㅋㅋ민이 웃고잇네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ남편이 칼 들어도 웃는 남자가 상남자야 https://t.co/4umxcDIKC8,https://twitter.com/twitter/status/1597615483452129280
twitter,WaTcH__JJ,2022-11-29 15:33:34+00:00,,RT @jenoisgomaji: 이 시발 다시 보니깤ㅋㅋㅋㅋ민이 웃고잇네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ남편이 칼 들어도 웃는 남자가 상남자야 https://t.co/4umxcDIKC8,https://twitter.com/twitter/status/1597614755325562881
twitter,jenoisgomaji,2022-11-29 15:30:30+00:00,,RT @jenoisgomaji: 이 시발 다시 보니깤ㅋㅋㅋㅋ민이 웃고잇네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ남편이 칼 들어도 웃는 남자가 상남자야 https://t.co/4umxcDIKC8,https://twitter.com/twitter/status/1597613985125146625
twitter,joahaetakuya,2022-11-29 15:30:11+00:00,,오오니시 후가 라는 남자 웃는게 이뻐서 캡처 백만번 갈김 https://t.co/qcxqbMugnP,https://twitter.com/twitter/status/1597613904628420608
twitter,dkshzdajb,2022-11-29 15:27:55+00:00,,포도주스나 마시고 있을 걸?! 하는 금이랑 진짜로 그럴지도 모른다고 킥킥 웃는 뱀파~ 그리고 며칠 뒤에 포도들 사는 지역에도 눈 오는데 뱀파가 그날 꽃다발 사와서 연금이한테 안겨주면 좋겠당 이 오빠 좀 낭만… https://t.co/Kiemhq40Yy,https://twitter.com/twitter/status/1597613333473300482
twitter,we__DOntkNOw,2022-11-29 15:13:43+00:00,,"그녀는 쳐다보지도 않고 엘리베이터 거울로 얼굴을 살피더니.

“더 동글해졌나?”
“장난해?”

툭 내뱉고 큭큭 웃는다. 그가 못마땅한 표정으로 어깨를 잡아돌리면.

“왠 염색?”

원하는 대답을 그제서야 들… https://t.co/1N2ezxQj2W",https://twitter.com/twitter/status/1597609761674887168
twitter,pippyap818,2022-11-29 15:13:13+00:00,,"RT @talkingneco: 루이 정말 '강강약약'의 표본이라
선 넘는 사람은 웃는 얼굴로 가차없이 비꼬는데
약한 존재한테는 한없이 다정해지는 게
진짜 남자라는 것임 https://t.co/V9QNi8o8EG",https://twitter.com/twitter/status/1597609634659192837
twitter,oo_illi,2022-11-29 15:05:39+00:00,,"RT @Mste_Roid: 🐯 아저씨 아니고 ㅇㅁ형.

그렇게 말하며 씩 웃는 남자의 미소가 더없이 유쾌해보여서, ㅇ준은 평생 그 잔인한 얼굴을 잊을 수 없을 것 같다는 생각을 했다.

🐯 아저씨라고 불러도 상관은 없는데, 도련님. 이름 정도는 기억…",https://twitter.com/twitter/status/1597607728146710528
twitter,__mkrrr,2022-11-29 15:01:27+00:00,,"RT @lemon00323: 와 근데 런쥔이는 내가 드림이었거나 
내가 같은 남자였어도 귀여워죽을라할듯
웃는거봐 새삼 느꼈어요 그냥 https://t.co/aVsLbD6rca",https://twitter.com/twitter/status/1597606671396003843
twitter,Mste_Roid,2022-11-29 14:56:05+00:00,,"🐯 아저씨 아니고 ㅇㅁ형.

그렇게 말하며 씩 웃는 남자의 미소가 더없이 유쾌해보여서, ㅇ준은 평생 그 잔인한 얼굴을 잊을 수 없을 것 같다는 생각을 했다.

🐯 아저씨라고 불러도 상관은 없는데, 도련님.… https://t.co/589HoAP7sg",https://twitter.com/twitter/status/1597605322717528065
twitter,6cvoz,2022-11-29 14:51:19+00:00,,"웃는 게 세상에서 가장 예쁜 남자 ◡̈ 🐰🫧
cr. 战挼春色·肖战 
#샤오잔 #肖战 #XiaoZhan https://t.co/jkyILMNVqV",https://twitter.com/twitter/status/1597604121049464833
